"","Member type","station_id","month_year","rides","station_name","station_loc","station_loc_text","Latitude","Longitude"
"191","casual","13045","Mar-22",350,"Dearborn St & Erie St","POINT(-87.629318 41.893992)","41.893992,-87.629318",41.893992,-87.629318
"192","casual","13045","Apr-22",555,"Dearborn St & Erie St","POINT(-87.629318 41.893992)","41.893992,-87.629318",41.893992,-87.629318
"193","casual","13050","May-21",1253,"State St & Kinzie St","POINT(-87.627754 41.889187)","41.889187,-87.627754",41.889187,-87.627754
"194","casual","13050","Jun-21",1581,"State St & Kinzie St","POINT(-87.627754 41.889187)","41.889187,-87.627754",41.889187,-87.627754
"195","casual","13050","Jul-21",1892,"State St & Kinzie St","POINT(-87.627754 41.889187)","41.889187,-87.627754",41.889187,-87.627754
"196","casual","13050","Aug-21",1551,"State St & Kinzie St","POINT(-87.627754 41.889187)","41.889187,-87.627754",41.889187,-87.627754
"197","casual","13050","Sep-21",1411,"State St & Kinzie St","POINT(-87.627754 41.889187)","41.889187,-87.627754",41.889187,-87.627754
"198","casual","13050","Oct-21",1013,"State St & Kinzie St","POINT(-87.627754 41.889187)","41.889187,-87.627754",41.889187,-87.627754
"199","casual","13050","Nov-21",261,"State St & Kinzie St","POINT(-87.627754 41.889187)","41.889187,-87.627754",41.889187,-87.627754
"200","casual","13050","Dec-21",209,"State St & Kinzie St","POINT(-87.627754 41.889187)","41.889187,-87.627754",41.889187,-87.627754
"201","casual","13050","Jan-22",51,"State St & Kinzie St","POINT(-87.627754 41.889187)","41.889187,-87.627754",41.889187,-87.627754
"202","casual","13050","Feb-22",60,"State St & Kinzie St","POINT(-87.627754 41.889187)","41.889187,-87.627754",41.889187,-87.627754
"203","casual","13050","Mar-22",332,"State St & Kinzie St","POINT(-87.627754 41.889187)","41.889187,-87.627754",41.889187,-87.627754
"204","casual","13050","Apr-22",363,"State St & Kinzie St","POINT(-87.627754 41.889187)","41.889187,-87.627754",41.889187,-87.627754
"205","casual","13053","May-21",857,"Green St & Randolph St","POINT(-87.64867 41.883668)","41.883668,-87.64867",41.883668,-87.64867
"206","casual","13053","Jun-21",1426,"Green St & Randolph St","POINT(-87.64867 41.883668)","41.883668,-87.64867",41.883668,-87.64867
"207","casual","13053","Jul-21",2009,"Green St & Randolph St","POINT(-87.64867 41.883668)","41.883668,-87.64867",41.883668,-87.64867
"208","casual","13053","Aug-21",2001,"Green St & Randolph St","POINT(-87.64867 41.883668)","41.883668,-87.64867",41.883668,-87.64867
"209","casual","13053","Sep-21",1579,"Green St & Randolph St","POINT(-87.64867 41.883668)","41.883668,-87.64867",41.883668,-87.64867
"210","casual","13053","Oct-21",1004,"Green St & Randolph St","POINT(-87.64867 41.883668)","41.883668,-87.64867",41.883668,-87.64867
"211","casual","13053","Nov-21",333,"Green St & Randolph St","POINT(-87.64867 41.883668)","41.883668,-87.64867",41.883668,-87.64867
"212","casual","13053","Dec-21",141,"Green St & Randolph St","POINT(-87.64867 41.883668)","41.883668,-87.64867",41.883668,-87.64867
"213","casual","13053","Jan-22",44,"Green St & Randolph St","POINT(-87.64867 41.883668)","41.883668,-87.64867",41.883668,-87.64867
"214","casual","13053","Feb-22",46,"Green St & Randolph St","POINT(-87.64867 41.883668)","41.883668,-87.64867",41.883668,-87.64867
"215","casual","13053","Mar-22",190,"Green St & Randolph St","POINT(-87.64867 41.883668)","41.883668,-87.64867",41.883668,-87.64867
"216","casual","13053","Apr-22",217,"Green St & Randolph St","POINT(-87.64867 41.883668)","41.883668,-87.64867",41.883668,-87.64867
"217","casual","13056","May-21",244,"Canal St & Monroe St","POINT(-87.63953 41.88169)","41.88169,-87.63953",41.88169,-87.63953
"218","casual","13056","Jun-21",460,"Canal St & Monroe St","POINT(-87.63953 41.88169)","41.88169,-87.63953",41.88169,-87.63953
"219","casual","13056","Jul-21",455,"Canal St & Monroe St","POINT(-87.63953 41.88169)","41.88169,-87.63953",41.88169,-87.63953
"220","casual","13056","Aug-21",407,"Canal St & Monroe St","POINT(-87.63953 41.88169)","41.88169,-87.63953",41.88169,-87.63953
"221","casual","13056","Sep-21",332,"Canal St & Monroe St","POINT(-87.63953 41.88169)","41.88169,-87.63953",41.88169,-87.63953
"222","casual","13056","Oct-21",304,"Canal St & Monroe St","POINT(-87.63953 41.88169)","41.88169,-87.63953",41.88169,-87.63953
"223","casual","13056","Nov-21",190,"Canal St & Monroe St","POINT(-87.63953 41.88169)","41.88169,-87.63953",41.88169,-87.63953
"224","casual","13056","Dec-21",90,"Canal St & Monroe St","POINT(-87.63953 41.88169)","41.88169,-87.63953",41.88169,-87.63953
"225","casual","13056","Jan-22",36,"Canal St & Monroe St","POINT(-87.63953 41.88169)","41.88169,-87.63953",41.88169,-87.63953
"226","casual","13056","Feb-22",36,"Canal St & Monroe St","POINT(-87.63953 41.88169)","41.88169,-87.63953",41.88169,-87.63953
"227","casual","13056","Mar-22",138,"Canal St & Monroe St","POINT(-87.63953 41.88169)","41.88169,-87.63953",41.88169,-87.63953
"228","casual","13056","Apr-22",164,"Canal St & Monroe St","POINT(-87.63953 41.88169)","41.88169,-87.63953",41.88169,-87.63953
"229","casual","13058","May-21",506,"Dayton St & North Ave","POINT(-87.6494219288 41.9105780349)","41.9105780349,-87.6494219288",41.9105780349,-87.6494219288
"230","casual","13058","Jun-21",884,"Dayton St & North Ave","POINT(-87.6494219288 41.9105780349)","41.9105780349,-87.6494219288",41.9105780349,-87.6494219288
"231","casual","13058","Jul-21",984,"Dayton St & North Ave","POINT(-87.6494219288 41.9105780349)","41.9105780349,-87.6494219288",41.9105780349,-87.6494219288
"232","casual","13058","Aug-21",981,"Dayton St & North Ave","POINT(-87.6494219288 41.9105780349)","41.9105780349,-87.6494219288",41.9105780349,-87.6494219288
"233","casual","13058","Sep-21",875,"Dayton St & North Ave","POINT(-87.6494219288 41.9105780349)","41.9105780349,-87.6494219288",41.9105780349,-87.6494219288
"234","casual","13058","Oct-21",619,"Dayton St & North Ave","POINT(-87.6494219288 41.9105780349)","41.9105780349,-87.6494219288",41.9105780349,-87.6494219288
"235","casual","13058","Nov-21",234,"Dayton St & North Ave","POINT(-87.6494219288 41.9105780349)","41.9105780349,-87.6494219288",41.9105780349,-87.6494219288
"236","casual","13058","Dec-21",150,"Dayton St & North Ave","POINT(-87.6494219288 41.9105780349)","41.9105780349,-87.6494219288",41.9105780349,-87.6494219288
"237","casual","13058","Jan-22",42,"Dayton St & North Ave","POINT(-87.6494219288 41.9105780349)","41.9105780349,-87.6494219288",41.9105780349,-87.6494219288
"238","casual","13058","Feb-22",43,"Dayton St & North Ave","POINT(-87.6494219288 41.9105780349)","41.9105780349,-87.6494219288",41.9105780349,-87.6494219288
"239","casual","13058","Mar-22",166,"Dayton St & North Ave","POINT(-87.6494219288 41.9105780349)","41.9105780349,-87.6494219288",41.9105780349,-87.6494219288
"240","casual","13058","Apr-22",264,"Dayton St & North Ave","POINT(-87.6494219288 41.9105780349)","41.9105780349,-87.6494219288",41.9105780349,-87.6494219288
"241","casual","13059","May-21",926,"Bissell St & Armitage Ave","POINT(-87.65222 41.91844)","41.91844,-87.65222",41.91844,-87.65222
"242","casual","13059","Jun-21",1430,"Bissell St & Armitage Ave","POINT(-87.65222 41.91844)","41.91844,-87.65222",41.91844,-87.65222
"243","casual","13059","Jul-21",1568,"Bissell St & Armitage Ave","POINT(-87.65222 41.91844)","41.91844,-87.65222",41.91844,-87.65222
"244","casual","13059","Aug-21",1534,"Bissell St & Armitage Ave","POINT(-87.65222 41.91844)","41.91844,-87.65222",41.91844,-87.65222
"245","casual","13059","Sep-21",1385,"Bissell St & Armitage Ave","POINT(-87.65222 41.91844)","41.91844,-87.65222",41.91844,-87.65222
"246","casual","13059","Oct-21",851,"Bissell St & Armitage Ave","POINT(-87.65222 41.91844)","41.91844,-87.65222",41.91844,-87.65222
"247","casual","13059","Nov-21",261,"Bissell St & Armitage Ave","POINT(-87.65222 41.91844)","41.91844,-87.65222",41.91844,-87.65222
"248","casual","13059","Dec-21",159,"Bissell St & Armitage Ave","POINT(-87.65222 41.91844)","41.91844,-87.65222",41.91844,-87.65222
"249","casual","13059","Jan-22",38,"Bissell St & Armitage Ave","POINT(-87.65222 41.91844)","41.91844,-87.65222",41.91844,-87.65222
"250","casual","13059","Feb-22",42,"Bissell St & Armitage Ave","POINT(-87.65222 41.91844)","41.91844,-87.65222",41.91844,-87.65222
"251","casual","13059","Mar-22",234,"Bissell St & Armitage Ave","POINT(-87.65222 41.91844)","41.91844,-87.65222",41.91844,-87.65222
"252","casual","13059","Apr-22",298,"Bissell St & Armitage Ave","POINT(-87.65222 41.91844)","41.91844,-87.65222",41.91844,-87.65222
"253","casual","13061","May-21",1031,"Ashland Ave & Division St","POINT(-87.667747 41.90345)","41.90345,-87.667747",41.90345,-87.667747
"254","casual","13061","Jun-21",1629,"Ashland Ave & Division St","POINT(-87.667747 41.90345)","41.90345,-87.667747",41.90345,-87.667747
"255","casual","13061","Jul-21",1968,"Ashland Ave & Division St","POINT(-87.667747 41.90345)","41.90345,-87.667747",41.90345,-87.667747
"256","casual","13061","Aug-21",1867,"Ashland Ave & Division St","POINT(-87.667747 41.90345)","41.90345,-87.667747",41.90345,-87.667747
"257","casual","13061","Sep-21",1815,"Ashland Ave & Division St","POINT(-87.667747 41.90345)","41.90345,-87.667747",41.90345,-87.667747
"258","casual","13061","Oct-21",1178,"Ashland Ave & Division St","POINT(-87.667747 41.90345)","41.90345,-87.667747",41.90345,-87.667747
"259","casual","13061","Nov-21",480,"Ashland Ave & Division St","POINT(-87.667747 41.90345)","41.90345,-87.667747",41.90345,-87.667747
"260","casual","13061","Dec-21",340,"Ashland Ave & Division St","POINT(-87.667747 41.90345)","41.90345,-87.667747",41.90345,-87.667747
"261","casual","13061","Jan-22",99,"Ashland Ave & Division St","POINT(-87.667747 41.90345)","41.90345,-87.667747",41.90345,-87.667747
"262","casual","13061","Feb-22",118,"Ashland Ave & Division St","POINT(-87.667747 41.90345)","41.90345,-87.667747",41.90345,-87.667747
"263","casual","13061","Mar-22",387,"Ashland Ave & Division St","POINT(-87.667747 41.90345)","41.90345,-87.667747",41.90345,-87.667747
"264","casual","13061","Apr-22",468,"Ashland Ave & Division St","POINT(-87.667747 41.90345)","41.90345,-87.667747",41.90345,-87.667747
"265","casual","13063","May-21",582,"Sheridan Rd & Irving Park Rd","POINT(-87.654406 41.954245)","41.954245000000007,-87.654406",41.954245,-87.654406
"266","casual","13063","Jun-21",850,"Sheridan Rd & Irving Park Rd","POINT(-87.654406 41.954245)","41.954245000000007,-87.654406",41.954245,-87.654406
"267","casual","13063","Jul-21",1018,"Sheridan Rd & Irving Park Rd","POINT(-87.654406 41.954245)","41.954245000000007,-87.654406",41.954245,-87.654406
"268","casual","13063","Aug-21",1101,"Sheridan Rd & Irving Park Rd","POINT(-87.654406 41.954245)","41.954245000000007,-87.654406",41.954245,-87.654406
"269","casual","13063","Sep-21",913,"Sheridan Rd & Irving Park Rd","POINT(-87.654406 41.954245)","41.954245000000007,-87.654406",41.954245,-87.654406
"270","casual","13063","Oct-21",521,"Sheridan Rd & Irving Park Rd","POINT(-87.654406 41.954245)","41.954245000000007,-87.654406",41.954245,-87.654406
"271","casual","13063","Nov-21",233,"Sheridan Rd & Irving Park Rd","POINT(-87.654406 41.954245)","41.954245000000007,-87.654406",41.954245,-87.654406
"272","casual","13063","Dec-21",176,"Sheridan Rd & Irving Park Rd","POINT(-87.654406 41.954245)","41.954245000000007,-87.654406",41.954245,-87.654406
"273","casual","13063","Jan-22",76,"Sheridan Rd & Irving Park Rd","POINT(-87.654406 41.954245)","41.954245000000007,-87.654406",41.954245,-87.654406
"274","casual","13063","Feb-22",69,"Sheridan Rd & Irving Park Rd","POINT(-87.654406 41.954245)","41.954245000000007,-87.654406",41.954245,-87.654406
"275","casual","13063","Mar-22",235,"Sheridan Rd & Irving Park Rd","POINT(-87.654406 41.954245)","41.954245000000007,-87.654406",41.954245,-87.654406
"276","casual","13063","Apr-22",350,"Sheridan Rd & Irving Park Rd","POINT(-87.654406 41.954245)","41.954245000000007,-87.654406",41.954245,-87.654406
"277","casual","13068","May-21",461,"Western Ave & Winnebago Ave","POINT(-87.687022 41.91552)","41.91552,-87.687022",41.91552,-87.687022
"278","casual","13068","Jun-21",610,"Western Ave & Winnebago Ave","POINT(-87.687022 41.91552)","41.91552,-87.687022",41.91552,-87.687022
"279","casual","13068","Jul-21",795,"Western Ave & Winnebago Ave","POINT(-87.687022 41.91552)","41.91552,-87.687022",41.91552,-87.687022
"280","casual","13068","Aug-21",720,"Western Ave & Winnebago Ave","POINT(-87.687022 41.91552)","41.91552,-87.687022",41.91552,-87.687022
"281","casual","13068","Sep-21",757,"Western Ave & Winnebago Ave","POINT(-87.687022 41.91552)","41.91552,-87.687022",41.91552,-87.687022
"282","casual","13068","Oct-21",520,"Western Ave & Winnebago Ave","POINT(-87.687022 41.91552)","41.91552,-87.687022",41.91552,-87.687022
"283","casual","13068","Nov-21",220,"Western Ave & Winnebago Ave","POINT(-87.687022 41.91552)","41.91552,-87.687022",41.91552,-87.687022
"284","casual","13068","Dec-21",145,"Western Ave & Winnebago Ave","POINT(-87.687022 41.91552)","41.91552,-87.687022",41.91552,-87.687022
"285","casual","13068","Jan-22",48,"Western Ave & Winnebago Ave","POINT(-87.687022 41.91552)","41.91552,-87.687022",41.91552,-87.687022
"286","casual","13068","Feb-22",44,"Western Ave & Winnebago Ave","POINT(-87.687022 41.91552)","41.91552,-87.687022",41.91552,-87.687022
"287","casual","13068","Mar-22",202,"Western Ave & Winnebago Ave","POINT(-87.687022 41.91552)","41.91552,-87.687022",41.91552,-87.687022
"288","casual","13068","Apr-22",274,"Western Ave & Winnebago Ave","POINT(-87.687022 41.91552)","41.91552,-87.687022",41.91552,-87.687022
"289","casual","13071","May-21",959,"Southport Ave & Roscoe St","POINT(-87.66402 41.943739)","41.943738999999994,-87.66402",41.943739,-87.66402
"290","casual","13071","Jun-21",1319,"Southport Ave & Roscoe St","POINT(-87.66402 41.943739)","41.943738999999994,-87.66402",41.943739,-87.66402
"291","casual","13071","Jul-21",1699,"Southport Ave & Roscoe St","POINT(-87.66402 41.943739)","41.943738999999994,-87.66402",41.943739,-87.66402
"292","casual","13071","Aug-21",1601,"Southport Ave & Roscoe St","POINT(-87.66402 41.943739)","41.943738999999994,-87.66402",41.943739,-87.66402
"293","casual","13071","Sep-21",1418,"Southport Ave & Roscoe St","POINT(-87.66402 41.943739)","41.943738999999994,-87.66402",41.943739,-87.66402
"294","casual","13071","Oct-21",893,"Southport Ave & Roscoe St","POINT(-87.66402 41.943739)","41.943738999999994,-87.66402",41.943739,-87.66402
"295","casual","13071","Nov-21",296,"Southport Ave & Roscoe St","POINT(-87.66402 41.943739)","41.943738999999994,-87.66402",41.943739,-87.66402
"296","casual","13071","Dec-21",175,"Southport Ave & Roscoe St","POINT(-87.66402 41.943739)","41.943738999999994,-87.66402",41.943739,-87.66402
"297","casual","13071","Jan-22",58,"Southport Ave & Roscoe St","POINT(-87.66402 41.943739)","41.943738999999994,-87.66402",41.943739,-87.66402
"298","casual","13071","Feb-22",66,"Southport Ave & Roscoe St","POINT(-87.66402 41.943739)","41.943738999999994,-87.66402",41.943739,-87.66402
"299","casual","13071","Mar-22",267,"Southport Ave & Roscoe St","POINT(-87.66402 41.943739)","41.943738999999994,-87.66402",41.943739,-87.66402
"300","casual","13071","Apr-22",401,"Southport Ave & Roscoe St","POINT(-87.66402 41.943739)","41.943738999999994,-87.66402",41.943739,-87.66402
"301","casual","13073","May-21",176,"Ashland Ave & Lake St","POINT(-87.66717 41.88592)","41.88592,-87.66717",41.88592,-87.66717
"302","casual","13073","Jun-21",248,"Ashland Ave & Lake St","POINT(-87.66717 41.88592)","41.88592,-87.66717",41.88592,-87.66717
"303","casual","13073","Jul-21",405,"Ashland Ave & Lake St","POINT(-87.66717 41.88592)","41.88592,-87.66717",41.88592,-87.66717
"304","casual","13073","Aug-21",367,"Ashland Ave & Lake St","POINT(-87.66717 41.88592)","41.88592,-87.66717",41.88592,-87.66717
"305","casual","13073","Sep-21",640,"Ashland Ave & Lake St","POINT(-87.66717 41.88592)","41.88592,-87.66717",41.88592,-87.66717
"306","casual","13073","Oct-21",312,"Ashland Ave & Lake St","POINT(-87.66717 41.88592)","41.88592,-87.66717",41.88592,-87.66717
"307","casual","13073","Nov-21",204,"Ashland Ave & Lake St","POINT(-87.66717 41.88592)","41.88592,-87.66717",41.88592,-87.66717
"308","casual","13073","Dec-21",126,"Ashland Ave & Lake St","POINT(-87.66717 41.88592)","41.88592,-87.66717",41.88592,-87.66717
"309","casual","13073","Jan-22",48,"Ashland Ave & Lake St","POINT(-87.66717 41.88592)","41.88592,-87.66717",41.88592,-87.66717
"310","casual","13073","Feb-22",42,"Ashland Ave & Lake St","POINT(-87.66717 41.88592)","41.88592,-87.66717",41.88592,-87.66717
"311","casual","13073","Mar-22",118,"Ashland Ave & Lake St","POINT(-87.66717 41.88592)","41.88592,-87.66717",41.88592,-87.66717
"312","casual","13073","Apr-22",167,"Ashland Ave & Lake St","POINT(-87.66717 41.88592)","41.88592,-87.66717",41.88592,-87.66717
"313","casual","13074","May-21",337,"Broadway & Wilson - Truman College Vaccination Site","POINT(-87.658139 41.965221)","41.965221,-87.65813900000002",41.965221,-87.658139
"314","casual","13074","Jun-21",475,"Broadway & Wilson - Truman College Vaccination Site","POINT(-87.658139 41.965221)","41.965221,-87.65813900000002",41.965221,-87.658139
